DR_NO,DATE,AREA,AREA_NAME,PREMISE_CODE,PREMISE_DESC,RPT DIST NO,PART 1-2,CRM CD,CRM CD DESC,NUM_CRIMES_DATE,NUM_CRIMES_AREA,NUM_CRIMES_AREA_NAME,NUM_CRIMES_TYPE,NUM_CRIMES_TYPE_DESC,NUM_CRIMES_DISTRICT,NUM_CRIMES_CODE,NUM_CRIMES_PREMISE,NUM_CRIMES_PREMISE_DESC,NUM_SIMILAR_VICTIM_DESCENT,NUM_GENDER_DIVERSITY,NUM_WEAPON_USED_IN_AREA,NUM_VICTIM_DESCENT_COMMON_IN_WEAPON,NUM_AREA_COMMON_FOR_VICTIM_DESCENT,IS_HIGH_CRIME_RATE_AREA,IS_VICTIM_FEMALE,IS_VICTIM_MALE,IS_CRIME_INVOLVING_MINOR,IS_CRIME_INVOLVING_ADULT,IS_CRIME_INVOLVING_SENIOR,IS_HIGH_NIGHT_CRIME_AREA,IS_HIGH_DAY_CRIME_AREA
200219185,12/31/2020,2,Rampart,102,SIDEWALK,248,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1,16,16,416,34,2,34,129,129,304,640,0,0,0,0,0,0,0,1,0,0,0
200105898,1/28/2020,1,Central,701,HOSPITAL,192,2,888,TRESPASSING,21,794,794,416,19,27,19,6,6,71,932,0,1,0,1,0,0,1,0,0,0,0
200121195,9/1/2020,1,Central,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",155,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,5,794,794,416,5,14,5,5,5,71,932,0,1,0,1,0,0,1,0,0,0,0
200105907,1/27/2020,1,Central,102,SIDEWALK,166,2,624,BATTERY - SIMPLE ASSAULT,27,794,794,416,118,22,118,129,129,83,640,0,1,0,1,0,0,0,1,0,0,0
200105909,1/10/2020,1,Central,203,OTHER BUSINESS,135,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",30,794,794,584,45,13,45,40,40,83,492,0,1,0,1,0,0,0,1,0,0,0
200105910,1/27/2020,1,Central,101,STREET,111,1,330,BURGLARY FROM VEHICLE,27,794,794,584,127,48,127,215,215,231,492,0,1,0,1,0,0,0,1,0,0,0
200105911,1/28/2020,1,Central,203,OTHER BUSINESS,146,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),21,794,794,584,50,6,50,40,40,45,640,0,1,0,1,0,0,1,0,0,0,0
200105912,1/28/2020,1,Central,101,STREET,105,1,330,BURGLARY FROM VEHICLE,21,794,794,584,127,10,127,215,215,304,492,0,1,0,1,0,0,0,0,1,0,0
200105913,1/28/2020,1,Central,406,OTHER STORE,176,2,624,BATTERY - SIMPLE ASSAULT,21,794,794,416,118,9,118,15,15,304,640,0,1,0,1,0,0,0,1,0,0,0
200105914,1/28/2020,1,Central,404,DEPARTMENT STORE,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),21,794,794,584,50,90,50,35,35,231,492,0,1,0,1,0,0,0,1,0,0,0
200512066,7/20/2020,5,Harbor,501,SINGLE FAMILY DWELLING,585,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,19,19,584,43,1,43,70,70,188,640,0,0,0,0,0,0,0,1,0,0,0
200105920,1/28/2020,1,Central,834,LA UNION STATION (NOT LINE SPECIFIC),119,2,624,BATTERY - SIMPLE ASSAULT,21,794,794,416,118,40,118,17,17,304,492,0,1,0,1,0,0,0,0,1,0,0
200410044,6/21/2020,4,Hollenbeck,701,HOSPITAL,443,2,946,OTHER MISCELLANEOUS CRIME,1,16,16,416,14,2,14,6,6,304,492,0,1,0,0,0,0,0,1,0,0,0
200105922,1/28/2020,1,Central,101,STREET,138,1,330,BURGLARY FROM VEHICLE,21,794,794,584,127,26,127,215,215,304,640,0,1,0,1,0,0,0,1,0,0,0
200121726,11/24/2020,1,Central,501,SINGLE FAMILY DWELLING,161,2,753,DISCHARGE FIREARMS/SHOTS FIRED,2,794,794,416,3,20,3,70,70,231,492,0,0,0,1,0,0,1,0,0,0,0
200105924,1/28/2020,1,Central,123,PARKING UNDERGROUND/BUILDING,152,1,330,BURGLARY FROM VEHICLE,21,794,794,584,127,45,127,17,17,83,492,0,1,0,1,0,0,0,1,0,0,0
200105925,1/28/2020,1,Central,101,STREET,192,1,330,BURGLARY FROM VEHICLE,21,794,794,584,127,27,127,215,215,304,492,0,1,0,1,0,0,0,1,0,0,0
200105926,1/28/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",118,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,21,794,794,416,22,12,22,108,108,304,640,0,0,0,1,0,0,0,1,0,0,0
201614054,10/20/2020,16,Foothill,102,SIDEWALK,1684,1,350,"THEFT, PERSON",1,5,5,584,16,1,16,129,129,304,640,0,1,0,0,0,0,0,0,1,0,0
200607168,2/29/2020,6,Hollywood,501,SINGLE FAMILY DWELLING,678,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,17,17,416,22,3,22,70,70,304,640,0,0,0,0,0,0,0,1,0,0,0
200105930,1/29/2020,1,Central,102,SIDEWALK,195,1,210,ROBBERY,4,794,794,584,35,19,35,129,129,231,492,0,0,0,1,0,0,0,1,0,0,0
200105931,1/28/2020,1,Central,101,STREET,152,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,794,794,584,43,45,43,215,215,231,492,0,0,0,1,0,0,0,1,0,0,0
200105935,1/28/2020,1,Central,108,PARKING LOT,124,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),21,794,794,584,27,12,27,74,74,64,936,0,1,0,1,0,0,1,0,0,0,0
200105938,1/27/2020,1,Central,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",111,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",27,794,794,416,11,48,11,108,108,83,640,0,1,0,1,0,0,0,1,0,0,0
200105943,1/29/2020,1,Central,101,STREET,157,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,4,794,794,584,17,13,17,215,215,304,640,0,1,0,1,0,0,0,1,0,0,0
200105945,1/28/2020,1,Central,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",124,2,903,CONTEMPT OF COURT,21,794,794,416,1,12,1,5,5,71,932,0,1,0,1,0,0,1,0,0,0,0
200105946,1/29/2020,1,Central,102,SIDEWALK,157,2,624,BATTERY - SIMPLE ASSAULT,4,794,794,416,118,13,118,129,129,304,492,0,1,0,1,0,0,0,1,0,0,0
200105947,1/28/2020,1,Central,101,STREET,159,1,510,VEHICLE - STOLEN,21,794,794,584,51,26,51,215,215,64,936,0,1,0,1,0,0,1,0,0,0,0
210817688,12/9/2020,8,West LA,501,SINGLE FAMILY DWELLING,835,2,649,DOCUMENT FORGERY / STOLEN FELONY,4,21,21,416,2,1,2,70,70,231,640,0,1,0,0,0,0,0,1,0,0,0
200504494,1/11/2020,5,Harbor,203,OTHER BUSINESS,565,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,42,19,19,416,22,1,22,40,40,304,640,0,0,0,0,0,0,0,1,0,0,0
